ID,Species,Group,month,spe_month,Leaf_pro,Leaf_level,leaf_group
A027,Hoolock_tianxing,TA,1,Hoolock_tianxing_TA_1,0.879245283,I,high
A069,Hoolock_tianxing,TA,2,Hoolock_tianxing_TA_2,0.844660194,I,high
D057,Hoolock_tianxing,TA,7,Hoolock_tianxing_TA_7,0.604347826,G,high
D058,Hoolock_tianxing,TA,7,Hoolock_tianxing_TA_7,0.604347826,G,high
D023,Hoolock_tianxing,TA,5,Hoolock_tianxing_TA_5,0.544802867,F,middle
D024,Hoolock_tianxing,TA,5,Hoolock_tianxing_TA_5,0.544802867,F,middle
E016,Hoolock_tianxing,TA,6,Hoolock_tianxing_TA_6,0.683229814,G,high
D026,Hoolock_tianxing,TA,5,Hoolock_tianxing_TA_5,0.544802867,F,middle
A042,Hoolock_tianxing,TA,1,Hoolock_tianxing_TA_1,0.879245283,I,high
A043,Hoolock_tianxing,TA,1,Hoolock_tianxing_TA_1,0.879245283,I,high
A070,Hoolock_tianxing,TA,2,Hoolock_tianxing_TA_2,0.844660194,I,high
A097,Hoolock_tianxing,TA,3,Hoolock_tianxing_TA_3,0.525,F,middle
A085,Hoolock_tianxing,TA,3,Hoolock_tianxing_TA_3,0.525,F,middle
A086,Hoolock_tianxing,TA,3,Hoolock_tianxing_TA_3,0.525,F,middle
A072,Hoolock_tianxing,TA,3,Hoolock_tianxing_TA_3,0.525,F,middle
